Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2220.38439290516,2153.19332542263,2092.42427637017,2279.51886072397,2624.1893550003,3050.86086272731,3482.47657906214,4010.05228061244,5126.05331639032,5279.47951180077,5545.88899607591,5412.42875673528,4742.76402632259,5615.91186098726,6430.53553485753,6149.061198935
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.24821386548605,4.54504388118238,4.46447065247108,4.28890336807103,4.09192331095401,3.93076517263369,3.87759495578489,3.90916647921846,5.59564958420472,5.5241153174926,5.25199941250707,5.19744030829917,5.79679622848451,5.51515284572418,4.78051480760917,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6368471519478,65.9952073676464,66.3529323677295,66.4455527298438,66.8873537609515,66.8534026128009,67.3815240346302,67.650360399386,69.5328376363007,69.8141316373328,70.0733668958653,70.417484585256,69.0506342866219,68.9280214782652,71.0055315443397,71.2758849884582
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,1247.47238123443,1226.50991412098,1168.28204981285,1263.87606211705,1463.04148806759,1657.11024431574,1883.1206783718,2237.26188319836,2863.14057781135,2859.85560174494,2809.30894215325,2695.63342343004,2408.49731335268,2753.47858029524,3015.7557973385,2873.03929302735
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.30167425264895,4.58424535739415,4.55174364065927,4.36552900861591,4.29609039150724,4.25283322832152,4.2366276922012,4.25327186803348,5.71295928867648,5.65186350830466,5.40804241198778,5.06926308647942,5.07070529366072,5.06936991865398,4.67161812012302,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6072409047927,65.9712698137957,66.3239554028688,66.4165076290855,66.8602521893277,66.8201250398649,67.3526959987589,67.6216572647968,69.4961826399098,69.7772409464567,70.0368444388331,70.3800917806817,69.0090964026373,68.893103228232,70.965432550888,71.3194560888195
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,1246.01975069059,1225.81474139888,1168.35927304729,1263.9157454015,1463.3046705277,1657.84296915154,1885.14870247669,2240.98836783175,2858.61689096826,2854.66192638041,2804.12633142444,2688.96932958269,2402.73480964451,2746.96809945183,3010.19656726913,2868.88626501212
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.25895048319842,4.54154864844903,4.50803866296355,4.33233121815762,4.25173862129313,4.21226834510441,4.20281623605756,4.22750808826285,5.68531079715527,5.6218054716879,5.37089950967989,5.0299778123159,5.02117204766314,5.01829173945086,4.62581759666095,..
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.4996894321111,66.8263475778242,67.169524009184,67.4764411741404,67.6912316359649,68.1061163042439,68.4385917828347,68.7774099788513,71.4421804907715,71.6596834645843,71.9597989462594,72.1892666738244,71.5211164808267,70.3953530328654,72.5172020330295,72.7428060722667
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1237.10225471924,1222.94251438049,1228.47350986789,1357.07541063235,1571.30392795214,1830.92630559246,2129.12103739521,2583.28146959331,4605.60639396078,4982.00575599033,5248.39737081301,5353.79775844374,5134.62007912707,6007.32308658147,6248.00962014697,6386.30246387838
Middle income,MIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.97652285789612,4.99289355417675,4.84596303378028,4.92895599412663,4.90611351444652,4.91902546133084,4.85343961496006,4.77346648285511,5.23874016355307,5.24257229675477,5.19011790866926,5.2319453618704,5.49018492352489,5.4247285050863,5.26957080221821,..
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.8850332429286,77.0883485337654,77.1919358768587,77.3002796759891,77.7343375427686,77.7462382909607,77.9690402937581,78.2395331531403,78.8800103845064,78.8688036246685,78.9607960728398,79.1334134419141,77.4498099795241,76.8657678890549,77.8327679594239,78.7328213732191
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,35151.3613936987,35831.4569213799,36652.0186585008,38395.5205652019,40788.4744089861,43368.5783940626,45741.2633538401,47727.7701044725,56112.2253713869,58184.8571647569,60890.5689258698,62874.6117089583,61468.3372208474,68424.560031595,74535.6365392629,78190.0640735535
North America,NAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.2027100852714,12.8715993148487,13.6609771025796,14.1072104400882,14.1260305959705,14.1218434082762,14.2395143793277,14.4125733057536,16.3581896396864,16.2987604499783,16.1756376356193,16.2388111501252,18.3913133909181,17.1003388813324,16.0814812049785,..
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.8195165967813,77.1207466135963,77.2833606924084,77.4260355491099,77.8261405899935,77.9539871455081,78.2501352258837,78.4729454763553,79.8914226918913,79.931058371801,80.0281711116686,80.2450659060679,78.958005085165,78.5885513303119,79.5212545784247,80.1614352591851
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,23049.6329362256,22671.1632008523,23479.8118974849,26073.4116073956,28822.9827767557,30274.0543423729,31719.3360872902,34485.4326856798,36229.3490773616,37605.2706249889,39552.695671629,39708.8864576635,38597.246423496,43027.7494275705,43950.173710934,46580.4448807226
OECD members,OED,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.32671369639607,9.80981827949301,10.2443648036102,10.4580873859762,10.4145801746316,10.4661743598469,10.5330874370015,10.5193565943201,12.3821106140092,12.3334997772685,12.2955545314617,12.4932015456189,13.9136135122654,13.3436401254084,12.8220364485417,..
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.4385365444731,66.6129499326785,66.8105993387088,67.0073081269231,67.2249688020829,67.5574840535073,67.8310957913256,68.1699901591827,71.7745690542754,72.1237658150048,72.4217850423792,72.6570116424877,72.5097097789427,71.7699719301416,72.9049248661262,73.5594214776897
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,4847.45033301194,4780.95492978974,5142.08694078179,6311.76435003034,7419.39387365304,8233.33980947954,9046.58680529661,10758.3750236866,10813.3826960431,11950.9740553004,13025.990833966,12907.6162560274,11770.4564127379,13717.0894877353,14320.7706776288,15334.1046502228
Other small states,OSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.45510076801446,5.44241120917263,5.7515698773702,5.90579317207339,5.87468764830984,5.89785369187503,5.66793734139612,5.65192517410582,6.66111562734357,6.61788321031941,6.63543740105049,6.793584543245,7.93945568155265,8.0971284208576,7.59879076924048,..
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.8914832838297,67.0167243338519,66.7584824574172,66.9599297545214,67.1038169577792,67.2332794133166,67.3577049121232,67.3668379536838,68.2856508563666,68.5192875005129,68.5825887890247,68.6421578303985,68.3568108792759,67.4810209240703,69.1004348993561,69.2745949035856
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1686.60570445369,1637.06349284566,1695.01149741751,1997.28052538689,2270.72657843606,2492.38724073066,2586.87375078468,2819.69749738645,3856.70459060951,4099.79965867267,4247.0901276249,4136.34140894161,3592.04110507296,3600.81254375167,3896.81060847355,4173.79964748513
Pacific island small states,PSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.77743066310283,4.74537617296997,5.05338277066507,4.67688551874326,5.04665458020428,5.51537598291319,5.6400649866448,5.34485461964776,4.80087154178957,4.62197900355791,5.13242618565576,5.43175927590501,6.23560593521956,7.2953065749756,5.70795243511647,..
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.3513756471437,77.6340698596268,77.771842585777,77.8873480039422,78.3070690267903,78.410884260835,78.7291498117515,78.9805173339684,80.6112411501517,80.6650553844053,80.7442826647034,80.9700846681541,80.0658791727843,79.7955238788416,80.1977878300116,80.8230563837636
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,25890.8986396573,25517.8708554,26484.3378337689,29550.1857442906,32671.0834694674,34219.0204237417,35820.4258144709,38870.3636110318,41502.2222895522,43114.2688521392,45535.8018785923,45840.3536114764,44743.7389324311,49855.2269396596,50969.801641014,53813.7418308678
Post-demographic dividend,PST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.56627967980993,10.0596903066011,10.506267190148,10.6966555947919,10.6533626241966,10.7364354653004,10.8229279571284,10.8162554385962,12.8275008017724,12.7822845398476,12.7304279749411,12.9322598832088,14.404089738016,13.8209699298479,13.3276247721457,..
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.7515478288284,52.2521572447682,52.7423973946282,53.2939035756388,53.8000182623905,54.3659843800477,54.971924730304,55.5507681291351,59.2363562400827,59.5402350736624,60.2074724802348,60.5568008955552,60.501207001444,60.2752505117259,61.3832880029503,62.1636298902791
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,503.562641272677,465.954902190537,523.615860228603,554.26625446439,670.783711150831,815.454464076119,997.421514005206,1173.40020441153,1316.74567214685,1338.96011884626,1449.85562070843,1681.19065754666,1496.33767488397,1594.14229813292,1770.15579032781,1558.34344693401
Pre-demographic dividend,PRE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.33182666580041,3.66148614497993,3.49745356248999,4.38901429589728,4.43581103811926,4.19722426622334,4.16156877826386,4.12769016251463,4.30087198569543,4.14872025785692,3.84872869723252,3.77289868792559,4.29984536969561,4.52131815982717,4.37091691464305,..
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.9881018420458,67.1751397089871,67.320533039585,67.5137796957376,67.7344645790668,68.0184220231352,68.2773677005452,68.5761118394504,71.3759850327933,71.6556194082547,71.8640735615265,72.0009607335469,71.8255552822673,70.7756825891382,72.3794678577605,72.8966788653862
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,4846.98212617811,4839.48717828642,5133.13224592248,6060.64034085427,6954.01090826418,7779.765881341,8649.72106282857,10056.3574835992,10486.2161094903,11304.5050810878,12057.788581183,11990.4670996465,10723.093901861,12428.6087674544,13636.4661190787,14346.3202783396
Small states,SST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.02779667456207,4.99402185031475,5.31225915495453,5.41252081944547,5.4619861037921,5.49240358735032,5.32272212570117,5.31235019427337,6.33189425898359,6.36122160034116,6.3909840085189,6.56026333855802,7.61106398276417,7.67150093116766,6.97471582815327,..
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.8036305165364,63.2621106390743,63.7751981046195,64.2408303344517,64.5911610689622,65.131596636791,65.5691020177667,65.9890229742236,69.9184707063298,70.2904723380061,70.6523573971364,70.9975623145981,70.3622206982499,67.8215299767513,72.0115731308447,72.3247648783903
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,440.467918910931,446.418919348871,462.898836496672,532.66154684429,606.478041696258,686.338193475473,769.378704313512,967.697911561283,1722.90703415144,1956.06707554186,1988.3663331799,2067.05975687637,1957.20343722686,2273.72055798689,2385.08341896271,2532.38988993306
South Asia,SAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.87482351524686,4.084068875594,4.0899820190923,3.88553089557589,3.86856198744402,3.72779031080319,3.57308973934196,3.51084763549702,3.42627632541311,2.92068297911061,2.8522568100232,2.92861102715442,3.26397792686911,3.2821181510924,3.26451803365981,..
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.8036305165364,63.2621106390743,63.7751981046195,64.2408303344517,64.5911610689622,65.131596636791,65.5691020177667,65.9890229742236,69.9184707063298,70.2904723380061,70.6523573971364,70.9975623145981,70.3622206982499,67.8215299767513,72.0115731308447,72.3247648783903
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,440.467918910931,446.418919348871,462.898836496672,532.66154684429,606.478041696258,686.338193475473,769.378704313512,967.697911561283,1722.90703415144,1956.06707554186,1988.3663331799,2067.05975687637,1957.20343722686,2273.72055798689,2385.08341896271,2532.38988993306
South Asia (IDA & IBRD),TSA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.87482351524686,4.084068875594,4.0899820190923,3.88553089557589,3.86856198744402,3.72779031080319,3.57308973934196,3.51084763549702,3.42627632541311,2.92068297911061,2.8522568100232,2.92861102715442,3.26397792686911,3.2821181510924,3.26451803365981,..
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.6452445598305,51.9871852409843,52.3573943143863,52.8273758116531,53.3464613070226,53.8932697449503,54.5901258302239,55.263324559654,59.8121001978138,60.1584015341066,60.7667275136709,61.1293218424873,61.1675270829902,60.7034363660672,61.8571795894802,62.6028071536951
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,629.529731613317,587.39704857074,625.468994411853,766.500842930002,926.435499820006,1073.52977403181,1234.13340009531,1390.58865074962,1455.03525304571,1546.91774199323,1620.54140805919,1795.5612786554,1627.34569596297,1785.46664916614,1865.11635260699,1680.77966672218
Sub-Saharan Africa,SSF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.90129307767593,4.93248244895502,4.48445232302518,5.4127017631451,5.40884578873527,5.22987981754305,5.15316827584735,5.06728604897439,5.03498776282624,5.00655619772599,4.69606464663783,4.51411058889252,4.8934404808601,5.08701424838522,4.98784551323311,..
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.7265175611419,52.0461193591249,52.3851323744449,52.8195933741308,53.3008170562853,53.838506011466,54.4971153374699,55.1150527827157,59.3199433875513,59.6367115940116,60.2582610385453,60.6065912895076,60.6222294256854,60.1774746494858,61.2833535992957,62.0653555476155
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,684.279233995118,638.142786998755,681.544934837755,837.714582574766,1013.73402157662,1174.63116054875,1349.88715192875,1518.8219699939,1545.27948291265,1641.39239957439,1718.42346098448,1907.22499436387,1716.50863861427,1885.48155965903,1963.80330032374,1750.13136836946
Sub-Saharan Africa (excluding high income),SSA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.91267645845512,4.9362828809632,4.47987560340848,5.4207354054173,5.42535549105786,5.24730898114341,5.16432847205318,5.06901866042387,5.10282953121152,5.08181579487365,4.76414516188347,4.57429182930701,4.97021856693923,5.18828926126803,5.11031746287001,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.6452445598305,51.9871852409843,52.3573943143863,52.8273758116531,53.3464613070226,53.8932697449503,54.5901258302239,55.263324559654,59.8121001978138,60.1584015341065,60.7667275136709,61.1293218424873,61.1675270829902,60.7034363660672,61.8571795894802,62.6028071536951
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,629.529731613317,587.39704857074,625.468994411853,766.500842930002,926.435499820007,1073.52977403181,1234.13340009531,1390.58865074962,1455.03525304571,1546.91774199323,1620.54140805919,1795.5612786554,1627.34569596297,1785.46664916614,1865.11635260699,1680.77966672218
Sub-Saharan Africa (IDA & IBRD countries),TSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.90129307767593,4.93248244895503,4.48445232302518,5.4127017631451,5.40884578873527,5.22987981754305,5.15316827584735,5.06728604897439,5.03498776282624,5.00655619772599,4.69606464663783,4.51411058889252,4.8934404808601,5.08701424838522,4.98784551323311,..
